"y"	"x1"	"c.x2"
6.32179840189774	8.63551022979005	1
8.68684627592468	5.8434547726598	-1
5.51260577911167	6.88269107054901	-1
6.05933605435571	5.28499693817558	-1
3.61111832387785	5.37873723646356	1
6.85222578589054	5.88536688278403	1
5.57461536471711	6.85312003323866	-1
1.52640661205564	6.61208492127335	-1
5.45865024024327	6.97202757382269	1
8.98266083960855	7.3338563225766	1
3.36097107296714	5.77029770319865	-1
3.57548611466537	6.5351403710039	-1
2.32742048212199	6.16694740024567	-1
5.83122390219991	5.59131409769936	1
9.90063569885405	5.74143764583434	-1
5.6555377562434	4.52890366968628	-1
3.585095269124	3.89314392247462	1
5.93213585422917	7.73068436513023	1
7.67471619745053	7.30006394942908	1
5.70093252359179	6.65403501071051	-1
5.59163317902384	8.91809294973969	-1
8.21630381464583	5.75462553716943	1
4.88104174340526	6.26992128819868	1
3.74804266535874	4.34869084750821	1
6.33097894879995	5.91337992774944	1
8.13018558370997	4.43296488576858	-1
1.75776964965545	5.5098895747082	-1
8.00541569584218	6.99901267221985	1
5.70445211759557	5.71408150195544	1
6.11694314908119	5.16142399617271	-1
3.5415151893283	8.05713989223548	-1
7.37150137184386	5.24907750082925	-1
6.10749410642485	6.71410960590112	-1
3.78036928142068	6.73740119615554	1
2.01596013910985	5.97818167681942	1
4.50409942281426	5.800445097426	-1
4.31158782093463	6.53667338646946	1
2.93427332465816	5.44981307760005	1
4.49255116549929	6.17657827275689	1
5.24529776076248	8.27527351411961	1
4.79452813348826	6.82550592863753	-1
4.12179469490269	5.42260065668566	1
7.7035596929076	5.89676819164277	-1
4.75114155571794	7.13960435493917	1
6.01080041421724	5.88056168020306	1
6.02661346816615	6.62662872912575	1
6.23933918115006	6.8490985117024	-1
8.25422637051528	5.16911232483177	-1
4.00676099903686	7.39001834873078	1
3.87585403909598	5.5566129501076	1
5.41943932327813	6.90119014868248	1
7.1388623675934	5.51169855463213	1
5.62954385463302	7.46777630481496	-1
4.81614735517603	3.53394025115729	-1
7.49283502064977	7.43286061421181	-1
2.25523973139103	6.44793212103023	1
4.9514791101311	5.91230712723661	-1
6.88292701231539	6.00831544322186	1
7.28790740807583	7.27612884008932	1
7.0795154213013	7.48948375576117	1
4.94186218707515	6.69283156651494	-1
2.63074541020861	5.08594455092828	1
4.12892712495963	4.89845584515121	1
3.97310775146274	6.4338029171502	-1
4.05537890201254	8.85809812599227	-1
3.33280762746224	5.67540312303764	-1
5.51295791178064	7.11163323708138	-1
7.3456520869687	6.11923037761445	1
6.4745621135893	6.8046033307346	1
6.62241360852439	5.28362750011668	-1
2.60588424606298	3.57906457822161	-1
5.43265568242928	6.34932973343849	-1
5.35644002130354	5.31233357012582	-1
5.70734395441579	6.69311579620639	1
5.53271091509208	6.60930330783482	-1
6.99443430809083	7.68982584052612	1
5.580910962387	5.05584925980222	-1
6.56516565451024	6.84731253783111	-1
1.0861914760536	7.27120736008798	-1
3.92966006611665	7.94341200238596	-1
7.8317668532664	7.79059544106561	-1
3.36679958615113	7.86249269533227	-1
5.53292507147044	7.31779784444901	-1
4.63009141154345	6.72037251167565	-1
7.72261623017239	5.18045000269204	1
5.38682902983661	7.59434788053955	-1
3.36402245842248	7.52924792373136	1
8.18001954742812	5.97216709248151	-1
5.31869616048147	3.95460455668324	1
5.00844858019201	5.42723928735642	-1
5.59501644772648	6.95763081862539	-1
3.84162357721561	6.40504042465572	1
6.33410765068787	7.77353164982568	-1
6.23124464613155	8.28351126984123	-1
5.44355823117228	7.55518306044866	-1
9.54988653333037	5.56482657518607	1
3.36068185402171	5.47552921235914	-1
7.53833843986204	6.91398181322947	-1
3.11269650550993	7.18007029588641	-1
8.46214598139235	4.82558184485139	-1
5.80836526868439	5.68931705162967	1
4.19086253497486	8.0600702556351	1
5.31432710023824	6.02050804398061	-1
3.51817042066198	7.4121139192057	-1
2.24528447495347	3.76085125083342	-1
2.22887141899029	6.93410227214277	-1
3.62553777344751	7.74241603427774	1
2.48507648835365	3.62308398577699	-1
5.77435862922313	7.40259395055263	1
3.76929641741524	7.25002133591268	1
3.55679058775889	6.22578834821321	-1
5.62970510537693	7.05101139258852	-1
2.73781495156637	6.31381528732924	-1
7.48972790074212	7.7963300600746	-1
6.80995203118604	5.45052871894015	1
4.7983916907886	5.54579225656556	-1
4.98213239542178	8.34049574187004	-1
4.80401303496125	5.93357651421053	-1
5.77395408932546	4.77029746870388	1
5.64200298120728	4.15723849810766	-1
5.93373331155614	5.91145934119953	-1
11.6399060336075	6.4575429441614	-1
2.51869242687208	9.14879793902138	-1
7.63117512935017	5.88092028047638	-1
3.25027540677378	6.01091779884969	-1
2.18093969915625	6.96513345342097	-1
6.37435531461144	7.63617916058344	-1
5.27321374588761	5.61446812910871	-1
4.68738045210202	6.3887939640036	-1
7.77202099075198	5.35462314498788	-1
5.29489084205484	4.92764173614862	1
5.54984374057569	5.69045516660073	1
4.18791517964372	6.1231435612977	-1
3.26108395174886	4.9628654840397	-1
4.80318198285428	5.89712924124502	1
3.63819376450561	7.82414369753661	-1
4.33742490425735	6.76010792534117	1
6.83614361396306	4.85396202380315	-1
3.91325400717175	6.57518785039735	-1
6.97566731809259	6.72958468306333	1
7.13067767136094	7.57369251254865	-1
5.02607880687536	4.96547254869916	1
2.12302675411212	6.60343475975082	-1
6.61107322624911	6.21403645227567	-1
6.89103560745898	7.35710815525128	-1
5.70974873324835	4.31161961511245	-1
3.10541302444471	6.54408347874384	-1
4.71461186966564	4.9176010072756	-1
5.03748493894569	5.16413504782611	1
2.51749593726274	7.76264779765112	-1
4.7999728748137	6.3477701631732	-1
3.37715170786486	4.97487082542285	1
7.22028349355408	5.8865732916259	-1
8.22384246875604	8.3071637785736	1
4.34900980783589	6.48377726041091	1
7.30465355469374	5.57590609411916	-1
10.4295249412418	5.54986053297601	-1
3.51776870670049	6.73588990833002	1
5.2008869730832	4.26480170635256	-1
5.09084266775388	6.06766788877565	1
7.69645809542982	5.54612257643249	-1
8.3681396992725	7.48721922773264	1
3.54774048013143	5.84424087462531	-1
8.0708802508852	5.81166328618618	-1
8.11988039590855	4.8834243960904	-1
4.5367633782118	8.31235340816681	-1
3.2089336218788	5.40980917687048	-1
4.64930609356179	6.76492856650741	1
4.81276599311734	8.7880708576208	1
3.50393633483361	8.29026620287675	-1
3.823744751787	6.04066822416541	1
5.95444912591217	7.51542812033765	-1
6.14456993423549	8.03750872357717	-1
2.80782723676834	5.73719243832614	-1
2.53306851860673	6.49717211628154	-1
6.63611360209182	6.19260790978726	-1
7.00205755115052	3.5370655751627	1
6.52861692443534	2.43504990265849	-1
4.73988890914571	5.84372296905437	1
2.17742325789777	5.25738165363103	-1
7.58047184311306	7.31872099225417	1
5.20748868229429	8.51342071928051	1
4.59849220850365	4.49441816782861	1
5.50315042777787	5.28655279267452	-1
6.73418342575213	7.66981575834443	-1
4.47225666563781	8.72441407586389	-1
9.08239705938204	6.04208901584134	-1
4.96692914863719	7.60321802204165	-1
2.29621897377407	7.28161555634381	-1
6.29741530380159	5.45510328240932	-1
3.58136796526128	6.26946421739954	-1
2.00396543748734	8.38040874983147	-1
7.70369882761253	7.5783639437517	1
3.42153452245402	4.70547589807218	-1
5.60314305604695	9.56201715067519	-1
6.97854395761307	7.36873737184636	1
4.62331830241786	8.06500009659953	1
7.87360135833552	7.21979508142904	1
5.57137961902951	3.11807845139967	-1
5.96790100397872	6.76910029034512	-1
6.82339322003627	6.4562807898141	-1
6.10982937342744	5.00055529411415	-1
3.3070465272035	5.18213354030651	1
7.03838429510897	8.82582803474175	-1
6.11454415665283	5.32230693447523	-1
6.23797661217601	8.93303898830699	-1
3.60375821684563	6.59870862343512	-1
2.82631274733263	6.83137193292913	-1
5.78439652496534	6.86992318236643	1
2.27486645830446	4.46386681687135	-1
-1.06336128359277	5.45670507218673	1
3.10933625646642	5.51202420442601	-1
8.13564811289914	5.58708537089938	-1
4.01021194573282	5.50991228906181	-1
8.6997552144304	5.71135025573552	-1
5.70436087363407	7.66775337847365	1
7.43764154247462	6.78626191312878	1
7.44955913214512	5.54552421876042	1
5.53082205725947	7.52379650602884	1
5.73869868879504	5.13557394681692	-1
5.28248846819665	5.21525699509645	1
3.43619327152415	5.5939394078951	-1
3.66387423501291	5.04305188708762	1
4.98672531856834	7.84077737884913	1
3.8999204641997	5.67269285927705	-1
3.9009298595251	6.91207285440614	1
3.70515879462323	5.22782557879974	1
3.28410613084166	7.08336360489682	-1
7.03844705791734	5.2051132528856	-1
-1.41117408403353	7.33045543177995	-1
6.61216610807103	7.45646518839281	1
2.97817789881069	6.32346165121606	-1
5.28599887779282	4.80265015019906	-1
3.80144739710128	5.55183664121186	-1
3.84611496361647	6.59619487087557	-1
3.40186327491205	7.2610093554645	-1
5.91307658956065	6.87112801112537	1
6.37295935512627	4.8720269984942	-1
8.2826501802918	7.70249249622498	-1
4.80309061173042	5.68691481712609	-1
2.51695370165676	5.13923919743887	-1
4.88051473378804	8.07032368655782	-1
3.82342823703096	5.29077297633559	1
3.12525481715024	5.75247855137127	1
6.17950406367848	7.03341744532009	-1
2.71777385529862	4.69507100150584	1
4.14361651007367	5.17094393381424	1
6.07600885626669	5.79657683905825	-1
3.89005525346609	8.03001577019274	-1
